	topic	sentence_1	sentence_2	label
2353	Organ donation	Offshore wind power plants have better wind velocity profile leading\\\\server05\\productn\\C\\CJP\\14-1\\CJP102.txt	Early sites such as Six Degrees.com and Friendster allowed people to manage a list of friends.	DTORCD
2354	Organ donation	What organs and tissues can be donated to improve and prolong the lives of others?	This medical research is important to understanding diseases in humans so that lives may be saved and improved.	NS
2355	Organ donation	Your decision to be an organ donor will not affect any aspect of saving your life before your donation saves another life.	According to Donate Life PA, organ donations can save up to eight lives and help improve the quality of life of more than 50 people.	SS
2356	Organ donation	What organs and tissues can be donated to improve and prolong the lives of others?	By donating your organs after you die, you can save or improve as many as 50 lives.	NS
2357	Organ donation	This medical research is important to understanding diseases in humans so that lives may be saved and improved.	"It is something good that can result from tragedy and a way for families to find comfort by helping others."""	NS
2358	Organ donation	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	How You Can Help With Organ Donation There are a number of ways that Georgia residents can help with organ donation efforts before death.	NS
2359	Organ donation	These transplants have improved the quality living of the people and help them live healthier and longer.	Donating Organs or Body By donating an organs or tissue, you could save the lives or ease the suffering of many people.	SS
2360	Organ donation	One registered donor can save and improve the lives of more than 50 people!	"""Research"" means that recovered organs, eyes, and tissues not suitable for transplantation are offered to scientists and doctors to help their efforts to cure diseases."	NS
2361	Organ donation	Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	Your decision to become an organ and tissue donor can help save or significantly improve the lives of many people.	SS
2362	Organ donation	Electric cars; are they worth the investment?	Thus, CASHEM was intended to find the opportunities to minimize energy consumption in a way that fit the user??s lifestyle.	DTORCD
2363	Organ donation	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	California Organ & Tissue Donation Facts Donating your healthy organs for transplant can help save up to 8 lives or approximately 50 people with a tissue donation.	HS
2364	Organ donation	The Dataplex software is also worth a lot as it uses advance learning algorithms to manage data storage.	Increase in legislation has led to many companies outsourcing their testing to Asia (especially Singapore and China) where regulations are not so strict.	DTORCD
2365	Organ donation	Organ donation is a great boon of modern surgery.	"Many families of deceased donors acknowledge that the ""gift of life"" made possible by organ donation helps them cope with their tragic loss."	NS
2366	Organ donation	"Many families of deceased donors acknowledge that the ""gift of life"" made possible by organ donation helps them cope with their tragic loss."	* The Human Tissue Act 2004 states that no organs and tissue for transplantation can be taken without the consent of the deceased or their relatives.	NS
2367	Organ donation	Every organ and tissue donor can save and enhance the lives of up to 50 people.	Medical researchers are working with donated organs and tissues to achieve breakthroughs in medicine saving and improving millions of lives.	SS
2368	Organ donation	These transplants have improved the quality living of the people and help them live healthier and longer.	Medical researchers are working with donated organs and tissues to achieve breakthroughs in medicine saving and improving millions of lives.	SS
