	topic	sentence_1	sentence_2	label
1495	Gmo	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	Unfortunately, because of the increased proliferation of GMOs over the last 15 years, there is a growing contamination risk to all non-GMOcrops, including organic.	NS
1496	Gmo	By performing picture-format reduction in this way, a reduced number of calculations enables motion detection of picture signal.	This is the next big aggregator, the global technology brand, of the future with massive potential for a huge return on investment.	DTORCD
1497	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	NS
1498	Gmo	In fact research has linked GMOs to several health problems including cancer, Morgellons disease, and organ damage.	But the HGP also lists concerns, including potential human health impacts, such as allergens and transfer of antibiotic resistance markers.	SS
1499	Gmo	Fact: GMOs usually require more pesticides that end up polluting groundwater and damaging soil.	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	NS
1500	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	SS
1501	Gmo	GMOs are connected with health problems, environmental damage and violation of farmers' and consumers' rights.	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	NS
1502	Gmo	I think that people should consider the potentially dangerous effects of GMOs before blindly consuming them.	In short, a technology that promised to help farmers is now causing never-before-seen pest problems, and ones that call for even greater chemical use.	NS
1503	Gmo	And this built-in resistance has allowed farmers to indiscriminately spray chemicals like Roundup on their crops without worrying about killing them.	Some potential consequences that GMO advocates need to consider are that people who eat GMO foods can create chronic diseases that might not be treatable.	NS
1504	Gmo	GMOs are currently created by chemical companies and are also reliant on chemicals to grow.	Rickert: The PC and biotech industries wouldn't exist without the public market, and the nanotechnology industry will not exist without the public market either.	DTORCD
1505	Gmo	Therefore, there are many unanswered questions regarding the potential harm of GMO consumption , including side effects , toxicity, allergies and long-term health consequences.	Not only have GMO foods been found to contribute to several environmental hazards, the number of health hazards directly linked to GMO foods is overwhelming.	HS
1506	Gmo	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	DTORCD
1507	Gmo	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1508	Gmo	However, in the U.S. there is a dearth of public awareness of the potentially harmful repercussions of GMO products.	In short, a technology that promised to help farmers is now causing never-before-seen pest problems, and ones that call for even greater chemical use.	NS
1509	Gmo	The effects of mass production can have severe repercussions to the overall environment by depleting nutrients and sources.	Therefore, there are many unanswered questions regarding the potential harm of GMO consumption , including side effects , toxicity, allergies and long-term health consequences.	NS
1510	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	For marijuana growers, a GMO world means human-created organisms, molds, fungi, pests, and soil diseases that your plants cannot defend against.	NS
1511	Gmo	Not only this cause hassle, it may also bring unnecessary worries to consumers.	The second reason is that maintaining a supply of non-GMO ingredients in the face of growing contamination risk takes coordinated, cooperative efforts.	DTORCD
